Shuttle_Size_cbm,Pump_Size_m3ph,Year,New_Shuttles,Total_Shuttles,Annual_Calls,Annual_Cycles,Supply_m3,Demand_m3,Cycles_Available,Utilization_Rate,CAPEX_Shuttle_USDm,CAPEX_Pump_USDm,CAPEX_Tank_USDm,CAPEX_Total_USDm,FixedOPEX_Shuttle_USDm,FixedOPEX_Pump_USDm,FixedOPEX_Tank_USDm,FixedOPEX_Total_USDm,VariableOPEX_Shuttle_USDm,VariableOPEX_Pump_USDm,VariableOPEX_Tank_USDm,VariableOPEX_Total_USDm,Total_Year_Cost_Discounted_USDm,Discount_Factor,Annualized_CAPEX_Shuttle_USDm,Annualized_CAPEX_Pump_USDm,Annualized_CAPEX_Tank_USDm,Annualized_CAPEX_Total_USDm
3000,1000,2032,1,3,1140.0,2280.0,5700000.0,5700000.0,2666.6667,0.855,7.6985,0.5082,0.0,8.2067,1.1548,0.0762,0.0,1.231,0.687,0.1797,0.0,0.8667,10.3044,0.8734,2.4403,0.1611,0.0,2.6014
3000,1000,2033,1,4,1416.0,2832.0,7080000.0,7080000.0,3555.5556,0.7965,7.1948,0.475,0.0,7.6698,1.439,0.095,0.0,1.534,0.7975,0.2086,0.0,1.0061,10.2098,0.8163,3.2537,0.2148,0.0,3.4685
3000,1000,2034,0,4,1680.0,3360.0,8400000.0,8400000.0,3555.5556,0.945,0.0,0.0,0.0,0.0,1.3448,0.0888,0.0,1.4336,0.8843,0.2313,0.0,1.1156,2.5492,0.7629,3.2537,0.2148,0.0,3.4685
3000,1000,2035,1,5,1944.0,3888.0,9720000.0,9720000.0,4444.4444,0.8748,6.2842,0.4149,0.0,6.6991,1.5711,0.1037,0.0,1.6748,0.9563,0.2501,0.0,1.2064,9.5803,0.713,4.0672,0.2685,0.0,4.3357
3000,1000,2036,0,5,2220.0,4440.0,11100000.0,11100000.0,4444.4444,0.999,0.0,0.0,0.0,0.0,1.4683,0.0969,0.0,1.5652,1.0206,0.267,0.0,1.2876,2.8528,0.6663,4.0672,0.2685,0.0,4.3357
3000,1000,2037,1,6,2496.0,4992.0,12480000.0,12480000.0,5333.3333,0.936,5.4889,0.3624,0.0,5.8513,1.6467,0.1087,0.0,1.7554,1.0724,0.2805,0.0,1.3529,8.9596,0.6227,4.8806,0.3222,0.0,5.2028
3000,1000,2038,1,7,2760.0,5520.0,13800000.0,13800000.0,6222.2222,0.887143,5.1298,0.3387,0.0,5.4685,1.7954,0.1185,0.0,1.914,1.1083,0.2899,0.0,1.3982,8.7806,0.582,5.694,0.3759,0.0,6.0699
3000,1000,2039,0,7,3024.0,6048.0,15120000.0,15120000.0,6222.2222,0.972,0.0,0.0,0.0,0.0,1.678,0.1108,0.0,1.7887,1.1348,0.2969,0.0,1.4317,3.2204,0.5439,5.694,0.3759,0.0,6.0699
3000,1000,2040,1,8,3300.0,6600.0,16500000.0,16500000.0,7111.1111,0.928125,4.4806,0.2958,0.0,4.7764,1.7922,0.1183,0.0,1.9105,1.1574,0.3028,0.0,1.4602,8.1471,0.5083,6.5075,0.4296,0.0,6.9371
3000,1000,2041,1,9,3576.0,7152.0,17880000.0,17880000.0,8000.0,0.894,4.1874,0.2764,0.0,4.4639,1.8844,0.1244,0.0,2.0088,1.1721,0.3066,0.0,1.4788,7.9514,0.4751,7.3209,0.4833,0.0,7.8042
3000,1000,2042,0,9,3840.0,7680.0,19200000.0,19200000.0,8000.0,0.96,0.0,0.0,0.0,0.0,1.7611,0.1163,0.0,1.8773,1.1763,0.3077,0.0,1.4841,3.3614,0.444,7.3209,0.4833,0.0,7.8042
3000,1000,2043,1,10,4104.0,8208.0,20520000.0,20520000.0,8888.8889,0.9234,3.6575,0.2415,0.0,3.8989,1.8287,0.1207,0.0,1.9495,1.175,0.3074,0.0,1.4823,7.3307,0.415,8.1343,0.537,0.0,8.6713
3000,1000,2044,0,10,4380.0,8760.0,21900000.0,21900000.0,8888.8889,0.9855,0.0,0.0,0.0,0.0,1.7091,0.1128,0.0,1.8219,1.1719,0.3066,0.0,1.4785,3.3004,0.3878,8.1343,0.537,0.0,8.6713
3000,1000,2045,1,11,4656.0,9312.0,23280000.0,23280000.0,9777.7778,0.952364,3.1946,0.2109,0.0,3.4055,1.757,0.116,0.0,1.873,1.1643,0.3046,0.0,1.4689,6.7474,0.3624,8.9477,0.5907,0.0,9.5385
3000,1000,2046,1,12,4920.0,9840.0,24600000.0,24600000.0,10666.6667,0.9225,2.9856,0.1971,0.0,3.1827,1.7914,0.1183,0.0,1.9096,1.1498,0.3008,0.0,1.4506,6.5429,0.3387,9.7612,0.6444,0.0,10.4056
3000,1000,2047,0,12,5184.0,10368.0,25920000.0,25920000.0,10666.6667,0.972,0.0,0.0,0.0,0.0,1.6742,0.1105,0.0,1.7847,1.1323,0.2962,0.0,1.4284,3.2131,0.3166,9.7612,0.6444,0.0,10.4056
3000,1000,2048,1,13,5460.0,10920.0,27300000.0,27300000.0,11555.5556,0.945,2.6077,0.1722,0.0,2.7799,1.695,0.1119,0.0,1.8069,1.1145,0.2915,0.0,1.4061,5.9929,0.2959,10.5746,0.6981,0.0,11.2727
3000,1000,2049,0,13,5736.0,11472.0,28680000.0,28680000.0,11555.5556,0.992769,0.0,0.0,0.0,0.0,1.5841,0.1046,0.0,1.6887,1.0943,0.2862,0.0,1.3805,3.0692,0.2765,10.5746,0.6981,0.0,11.2727
3000,1000,2050,1,14,6000.0,12000.0,30000000.0,30000000.0,12444.4444,0.964286,2.2777,0.1504,0.0,2.4281,1.5944,0.1053,0.0,1.6996,1.0697,0.2798,0.0,1.3496,5.4773,0.2584,11.388,0.7518,0.0,12.1399
3000,1200,2030,2,2,600.0,1200.0,3000000.0,3000000.0,1882.3529,0.6375,17.6279,1.2907,0.0,18.9187,0.8814,0.0645,0.0,0.9459,0.414,0.1083,0.0,0.5222,20.3868,1.0,1.6269,0.1191,0.0,1.746
3000,1200,2031,0,2,864.0,1728.0,4320000.0,4320000.0,1882.3529,0.918,0.0,0.0,0.0,0.0,0.8237,0.0603,0.0,0.884,0.5571,0.1457,0.0,0.7028,1.5869,0.9346,1.6269,0.1191,0.0,1.746
3000,1200,2032,1,3,1140.0,2280.0,5700000.0,5700000.0,2823.5294,0.8075,7.6985,0.5637,0.0,8.2621,1.1548,0.0846,0.0,1.2393,0.687,0.1797,0.0,0.8667,10.3682,0.8734,2.4403,0.1787,0.0,2.619
3000,1200,2033,1,4,1416.0,2832.0,7080000.0,7080000.0,3764.7059,0.75225,7.1948,0.5268,0.0,7.7216,1.439,0.1054,0.0,1.5443,0.7975,0.2086,0.0,1.0061,10.272,0.8163,3.2537,0.2382,0.0,3.492
3000,1200,2034,0,4,1680.0,3360.0,8400000.0,8400000.0,3764.7059,0.8925,0.0,0.0,0.0,0.0,1.3448,0.0985,0.0,1.4433,0.8843,0.2313,0.0,1.1156,2.5589,0.7629,3.2537,0.2382,0.0,3.492
3000,1200,2035,1,5,1944.0,3888.0,9720000.0,9720000.0,4705.8824,0.8262,6.2842,0.4601,0.0,6.7444,1.5711,0.115,0.0,1.6861,0.9563,0.2501,0.0,1.2064,9.6369,0.713,4.0672,0.2978,0.0,4.365
3000,1200,2036,0,5,2220.0,4440.0,11100000.0,11100000.0,4705.8824,0.9435,0.0,0.0,0.0,0.0,1.4683,0.1075,0.0,1.5758,1.0206,0.267,0.0,1.2876,2.8634,0.6663,4.0672,0.2978,0.0,4.365
3000,1200,2037,1,6,2496.0,4992.0,12480000.0,12480000.0,5647.0588,0.884,5.4889,0.4019,0.0,5.8908,1.6467,0.1206,0.0,1.7672,1.0724,0.2805,0.0,1.3529,9.011,0.6227,4.8806,0.3574,0.0,5.238
3000,1200,2038,0,6,2760.0,5520.0,13800000.0,13800000.0,5647.0588,0.9775,0.0,0.0,0.0,0.0,1.5389,0.1127,0.0,1.6516,1.1083,0.2899,0.0,1.3982,3.0498,0.582,4.8806,0.3574,0.0,5.238
3000,1200,2039,1,7,3024.0,6048.0,15120000.0,15120000.0,6588.2353,0.918,4.7942,0.351,0.0,5.1452,1.678,0.1229,0.0,1.8008,1.1348,0.2969,0.0,1.4317,8.3778,0.5439,5.694,0.4169,0.0,6.1109
3000,1200,2040,1,8,3300.0,6600.0,16500000.0,16500000.0,7529.4118,0.876563,4.4806,0.3281,0.0,4.8086,1.7922,0.1312,0.0,1.9235,1.1574,0.3028,0.0,1.4602,8.1923,0.5083,6.5075,0.4765,0.0,6.9839
3000,1200,2041,0,8,3576.0,7152.0,17880000.0,17880000.0,7529.4118,0.949875,0.0,0.0,0.0,0.0,1.675,0.1226,0.0,1.7976,1.1721,0.3066,0.0,1.4788,3.2764,0.4751,6.5075,0.4765,0.0,6.9839
3000,1200,2042,1,9,3840.0,7680.0,19200000.0,19200000.0,8470.5882,0.906667,3.9135,0.2866,0.0,4.2001,1.7611,0.1289,0.0,1.89,1.1763,0.3077,0.0,1.4841,7.5741,0.444,7.3209,0.536,0.0,7.8569
3000,1200,2043,0,9,4104.0,8208.0,20520000.0,20520000.0,8470.5882,0.969,0.0,0.0,0.0,0.0,1.6459,0.1205,0.0,1.7664,1.175,0.3074,0.0,1.4823,3.2487,0.415,7.3209,0.536,0.0,7.8569
3000,1200,2044,1,10,4380.0,8760.0,21900000.0,21900000.0,9411.7647,0.93075,3.4182,0.2503,0.0,3.6685,1.7091,0.1251,0.0,1.8342,1.1719,0.3066,0.0,1.4785,6.9812,0.3878,8.1343,0.5956,0.0,8.7299
3000,1200,2045,0,10,4656.0,9312.0,23280000.0,23280000.0,9411.7647,0.9894,0.0,0.0,0.0,0.0,1.5973,0.117,0.0,1.7142,1.1643,0.3046,0.0,1.4689,3.1831,0.3624,8.1343,0.5956,0.0,8.7299
3000,1200,2046,1,11,4920.0,9840.0,24600000.0,24600000.0,10352.9412,0.950455,2.9856,0.2186,0.0,3.2042,1.6421,0.1202,0.0,1.7623,1.1498,0.3008,0.0,1.4506,6.4171,0.3387,8.9477,0.6552,0.0,9.6029
3000,1200,2047,1,12,5184.0,10368.0,25920000.0,25920000.0,11294.1176,0.918,2.7903,0.2043,0.0,2.9946,1.6742,0.1226,0.0,1.7967,1.1323,0.2962,0.0,1.4284,6.2198,0.3166,9.7612,0.7147,0.0,10.4759
3000,1200,2048,0,12,5460.0,10920.0,27300000.0,27300000.0,11294.1176,0.966875,0.0,0.0,0.0,0.0,1.5646,0.1146,0.0,1.6792,1.1145,0.2915,0.0,1.4061,3.0853,0.2959,9.7612,0.7147,0.0,10.4759
3000,1200,2049,1,13,5736.0,11472.0,28680000.0,28680000.0,12235.2941,0.937615,2.4371,0.1785,0.0,2.6156,1.5841,0.116,0.0,1.7001,1.0943,0.2862,0.0,1.3805,5.6962,0.2765,10.5746,0.7743,0.0,11.3489
3000,1200,2050,0,13,6000.0,12000.0,30000000.0,30000000.0,12235.2941,0.980769,0.0,0.0,0.0,0.0,1.4805,0.1084,0.0,1.5889,1.0697,0.2798,0.0,1.3496,2.9385,0.2584,10.5746,0.7743,0.0,11.3489
3000,1400,2030,2,2,600.0,1200.0,3000000.0,3000000.0,1964.9123,0.610714,17.6279,1.4177,0.0,19.0456,0.8814,0.0709,0.0,0.9523,0.414,0.1083,0.0,0.5222,20.5202,1.0,1.6269,0.1308,0.0,1.7577
3000,1400,2031,0,2,864.0,1728.0,4320000.0,4320000.0,1964.9123,0.879429,0.0,0.0,0.0,0.0,0.8237,0.0662,0.0,0.89,0.5571,0.1457,0.0,0.7028,1.5928,0.9346,1.6269,0.1308,0.0,1.7577
3000,1400,2032,1,3,1140.0,2280.0,5700000.0,5700000.0,2947.3684,0.773571,7.6985,0.6191,0.0,8.3176,1.1548,0.0929,0.0,1.2476,0.687,0.1797,0.0,0.8667,10.4319,0.8734,2.4403,0.1963,0.0,2.6366
3000,1400,2033,0,3,1416.0,2832.0,7080000.0,7080000.0,2947.3684,0.960857,0.0,0.0,0.0,0.0,1.0792,0.0868,0.0,1.166,0.7975,0.2086,0.0,1.0061,2.1721,0.8163,2.4403,0.1963,0.0,2.6366
3000,1400,2034,1,4,1680.0,3360.0,8400000.0,8400000.0,3929.8246,0.855,6.7241,0.5408,0.0,7.2649,1.3448,0.1082,0.0,1.453,0.8843,0.2313,0.0,1.1156,9.8335,0.7629,3.2537,0.2617,0.0,3.5154
3000,1400,2035,0,4,1944.0,3888.0,9720000.0,9720000.0,3929.8246,0.989357,0.0,0.0,0.0,0.0,1.2568,0.1011,0.0,1.3579,0.9563,0.2501,0.0,1.2064,2.5644,0.713,3.2537,0.2617,0.0,3.5154
3000,1400,2036,1,5,2220.0,4440.0,11100000.0,11100000.0,4912.2807,0.903857,5.8731,0.4723,0.0,6.3455,1.4683,0.1181,0.0,1.5864,1.0206,0.267,0.0,1.2876,9.2194,0.6663,4.0672,0.3271,0.0,4.3943
3000,1400,2037,1,6,2496.0,4992.0,12480000.0,12480000.0,5894.7368,0.846857,5.4889,0.4414,0.0,5.9303,1.6467,0.1324,0.0,1.7791,1.0724,0.2805,0.0,1.3529,9.0624,0.6227,4.8806,0.3925,0.0,5.2731
3000,1400,2038,0,6,2760.0,5520.0,13800000.0,13800000.0,5894.7368,0.936429,0.0,0.0,0.0,0.0,1.5389,0.1238,0.0,1.6627,1.1083,0.2899,0.0,1.3982,3.0609,0.582,4.8806,0.3925,0.0,5.2731
3000,1400,2039,1,7,3024.0,6048.0,15120000.0,15120000.0,6877.193,0.879429,4.7942,0.3856,0.0,5.1798,1.678,0.135,0.0,1.8129,1.1348,0.2969,0.0,1.4317,8.4244,0.5439,5.694,0.4579,0.0,6.152
3000,1400,2040,0,7,3300.0,6600.0,16500000.0,16500000.0,6877.193,0.959694,0.0,0.0,0.0,0.0,1.5682,0.1261,0.0,1.6943,1.1574,0.3028,0.0,1.4602,3.1545,0.5083,5.694,0.4579,0.0,6.152
3000,1400,2041,1,8,3576.0,7152.0,17880000.0,17880000.0,7859.6491,0.909964,4.1874,0.3368,0.0,4.5242,1.675,0.1347,0.0,1.8097,1.1721,0.3066,0.0,1.4788,7.8127,0.4751,6.5075,0.5234,0.0,7.0308
3000,1400,2042,0,8,3840.0,7680.0,19200000.0,19200000.0,7859.6491,0.977143,0.0,0.0,0.0,0.0,1.5654,0.1259,0.0,1.6913,1.1763,0.3077,0.0,1.4841,3.1753,0.444,6.5075,0.5234,0.0,7.0308
3000,1400,2043,1,9,4104.0,8208.0,20520000.0,20520000.0,8842.1053,0.928286,3.6575,0.2942,0.0,3.9516,1.6459,0.1324,0.0,1.7782,1.175,0.3074,0.0,1.4823,7.2122,0.415,7.3209,0.5888,0.0,7.9097
3000,1400,2044,0,9,4380.0,8760.0,21900000.0,21900000.0,8842.1053,0.990714,0.0,0.0,0.0,0.0,1.5382,0.1237,0.0,1.6619,1.1719,0.3066,0.0,1.4785,3.1404,0.3878,7.3209,0.5888,0.0,7.9097
3000,1400,2045,1,10,4656.0,9312.0,23280000.0,23280000.0,9824.5614,0.947829,3.1946,0.2569,0.0,3.4515,1.5973,0.1285,0.0,1.7258,1.1643,0.3046,0.0,1.4689,6.6461,0.3624,8.1343,0.6542,0.0,8.7885
3000,1400,2046,1,11,4920.0,9840.0,24600000.0,24600000.0,10807.0175,0.910519,2.9856,0.2401,0.0,3.2257,1.6421,0.1321,0.0,1.7741,1.1498,0.3008,0.0,1.4506,6.4504,0.3387,8.9477,0.7196,0.0,9.6674
3000,1400,2047,0,11,5184.0,10368.0,25920000.0,25920000.0,10807.0175,0.959377,0.0,0.0,0.0,0.0,1.5347,0.1234,0.0,1.6581,1.1323,0.2962,0.0,1.4284,3.0865,0.3166,8.9477,0.7196,0.0,9.6674
3000,1400,2048,1,12,5460.0,10920.0,27300000.0,27300000.0,11789.4737,0.92625,2.6077,0.2097,0.0,2.8175,1.5646,0.1258,0.0,1.6905,1.1145,0.2915,0.0,1.4061,5.914,0.2959,9.7612,0.785,0.0,10.5462
3000,1400,2049,0,12,5736.0,11472.0,28680000.0,28680000.0,11789.4737,0.973071,0.0,0.0,0.0,0.0,1.4623,0.1176,0.0,1.5799,1.0943,0.2862,0.0,1.3805,2.9604,0.2765,9.7612,0.785,0.0,10.5462
3000,1400,2050,1,13,6000.0,12000.0,30000000.0,30000000.0,12771.9298,0.93956,2.2777,0.1832,0.0,2.4609,1.4805,0.1191,0.0,1.5996,1.0697,0.2798,0.0,1.3496,5.41,0.2584,10.5746,0.8505,0.0,11.4251
3000,1600,2030,2,2,600.0,1200.0,3000000.0,3000000.0,2031.746,0.590625,17.6279,1.5447,0.0,19.1726,0.8814,0.0772,0.0,0.9586,0.414,0.1083,0.0,0.5222,20.6535,1.0,1.6269,0.1426,0.0,1.7694
3000,1600,2031,0,2,864.0,1728.0,4320000.0,4320000.0,2031.746,0.8505,0.0,0.0,0.0,0.0,0.8237,0.0722,0.0,0.8959,0.5571,0.1457,0.0,0.7028,1.5988,0.9346,1.6269,0.1426,0.0,1.7694
3000,1600,2032,1,3,1140.0,2280.0,5700000.0,5700000.0,3047.619,0.748125,7.6985,0.6746,0.0,8.3731,1.1548,0.1012,0.0,1.256,0.687,0.1797,0.0,0.8667,10.4957,0.8734,2.4403,0.2138,0.0,2.6541
3000,1600,2033,0,3,1416.0,2832.0,7080000.0,7080000.0,3047.619,0.92925,0.0,0.0,0.0,0.0,1.0792,0.0946,0.0,1.1738,0.7975,0.2086,0.0,1.0061,2.1799,0.8163,2.4403,0.2138,0.0,2.6541
3000,1600,2034,1,4,1680.0,3360.0,8400000.0,8400000.0,4063.4921,0.826875,6.7241,0.5892,0.0,7.3134,1.3448,0.1178,0.0,1.4627,0.8843,0.2313,0.0,1.1156,9.8916,0.7629,3.2537,0.2851,0.0,3.5388
3000,1600,2035,0,4,1944.0,3888.0,9720000.0,9720000.0,4063.4921,0.956812,0.0,0.0,0.0,0.0,1.2568,0.1101,0.0,1.367,0.9563,0.2501,0.0,1.2064,2.5734,0.713,3.2537,0.2851,0.0,3.5388
3000,1600,2036,1,5,2220.0,4440.0,11100000.0,11100000.0,5079.3651,0.874125,5.8731,0.5147,0.0,6.3878,1.4683,0.1287,0.0,1.5969,1.0206,0.267,0.0,1.2876,9.2723,0.6663,4.0672,0.3564,0.0,4.4236
3000,1600,2037,0,5,2496.0,4992.0,12480000.0,12480000.0,5079.3651,0.9828,0.0,0.0,0.0,0.0,1.3722,0.1202,0.0,1.4925,1.0724,0.2805,0.0,1.3529,2.8454,0.6227,4.0672,0.3564,0.0,4.4236
3000,1600,2038,1,6,2760.0,5520.0,13800000.0,13800000.0,6095.2381,0.905625,5.1298,0.4495,0.0,5.5793,1.5389,0.1349,0.0,1.6738,1.1083,0.2899,0.0,1.3982,8.6513,0.582,4.8806,0.4277,0.0,5.3083
3000,1600,2039,0,6,3024.0,6048.0,15120000.0,15120000.0,6095.2381,0.99225,0.0,0.0,0.0,0.0,1.4383,0.126,0.0,1.5643,1.1348,0.2969,0.0,1.4317,2.996,0.5439,4.8806,0.4277,0.0,5.3083
3000,1600,2040,1,7,3300.0,6600.0,16500000.0,16500000.0,7111.1111,0.928125,4.4806,0.3926,0.0,4.8732,1.5682,0.1374,0.0,1.7056,1.1574,0.3028,0.0,1.4602,8.039,0.5083,5.694,0.499,0.0,6.193
3000,1600,2041,1,8,3576.0,7152.0,17880000.0,17880000.0,8126.9841,0.880031,4.1874,0.3669,0.0,4.5544,1.675,0.1468,0.0,1.8218,1.1721,0.3066,0.0,1.4788,7.8549,0.4751,6.5075,0.5702,0.0,7.0777
3000,1600,2042,0,8,3840.0,7680.0,19200000.0,19200000.0,8126.9841,0.945,0.0,0.0,0.0,0.0,1.5654,0.1372,0.0,1.7026,1.1763,0.3077,0.0,1.4841,3.1866,0.444,6.5075,0.5702,0.0,7.0777
3000,1600,2043,1,9,4104.0,8208.0,20520000.0,20520000.0,9142.8571,0.89775,3.6575,0.3205,0.0,3.978,1.6459,0.1442,0.0,1.7901,1.175,0.3074,0.0,1.4823,7.2504,0.415,7.3209,0.6415,0.0,7.9624
3000,1600,2044,0,9,4380.0,8760.0,21900000.0,21900000.0,9142.8571,0.958125,0.0,0.0,0.0,0.0,1.5382,0.1348,0.0,1.673,1.1719,0.3066,0.0,1.4785,3.1515,0.3878,7.3209,0.6415,0.0,7.9624
3000,1600,2045,1,10,4656.0,9312.0,23280000.0,23280000.0,10158.7302,0.91665,3.1946,0.2799,0.0,3.4745,1.5973,0.14,0.0,1.7373,1.1643,0.3046,0.0,1.4689,6.6806,0.3624,8.1343,0.7128,0.0,8.8471
3000,1600,2046,0,10,4920.0,9840.0,24600000.0,24600000.0,10158.7302,0.968625,0.0,0.0,0.0,0.0,1.4928,0.1308,0.0,1.6236,1.1498,0.3008,0.0,1.4506,3.0742,0.3387,8.1343,0.7128,0.0,8.8471
3000,1600,2047,1,11,5184.0,10368.0,25920000.0,25920000.0,11174.6032,0.927818,2.7903,0.2445,0.0,3.0348,1.5347,0.1345,0.0,1.6691,1.1323,0.2962,0.0,1.4284,6.1324,0.3166,8.9477,0.7841,0.0,9.7318
3000,1600,2048,0,11,5460.0,10920.0,27300000.0,27300000.0,11174.6032,0.977216,0.0,0.0,0.0,0.0,1.4343,0.1257,0.0,1.5599,1.1145,0.2915,0.0,1.4061,2.966,0.2959,8.9477,0.7841,0.0,9.7318
3000,1600,2049,1,12,5736.0,11472.0,28680000.0,28680000.0,12190.4762,0.941063,2.4371,0.2136,0.0,2.6507,1.4623,0.1281,0.0,1.5904,1.0943,0.2862,0.0,1.3805,5.6216,0.2765,9.7612,0.8554,0.0,10.6165
3000,1600,2050,0,12,6000.0,12000.0,30000000.0,30000000.0,12190.4762,0.984375,0.0,0.0,0.0,0.0,1.3666,0.1198,0.0,1.4864,1.0697,0.2798,0.0,1.3496,2.836,0.2584,9.7612,0.8554,0.0,10.6165
3000,1800,2030,2,2,600.0,1200.0,3000000.0,3000000.0,2086.9565,0.575,17.6279,1.6717,0.0,19.2996,0.8814,0.0836,0.0,0.965,0.414,0.1083,0.0,0.5222,20.7868,1.0,1.6269,0.1543,0.0,1.7811
3000,1800,2031,0,2,864.0,1728.0,4320000.0,4320000.0,2086.9565,0.828,0.0,0.0,0.0,0.0,0.8237,0.0781,0.0,0.9019,0.5571,0.1457,0.0,0.7028,1.6047,0.9346,1.6269,0.1543,0.0,1.7811
3000,1800,2032,1,3,1140.0,2280.0,5700000.0,5700000.0,3130.4348,0.728333,7.6985,0.7301,0.0,8.4285,1.1548,0.1095,0.0,1.2643,0.687,0.1797,0.0,0.8667,10.5595,0.8734,2.4403,0.2314,0.0,2.6717
3000,1800,2033,0,3,1416.0,2832.0,7080000.0,7080000.0,3130.4348,0.904667,0.0,0.0,0.0,0.0,1.0792,0.1023,0.0,1.1816,0.7975,0.2086,0.0,1.0061,2.1877,0.8163,2.4403,0.2314,0.0,2.6717
3000,1800,2034,1,4,1680.0,3360.0,8400000.0,8400000.0,4173.913,0.805,6.7241,0.6377,0.0,7.3618,1.3448,0.1275,0.0,1.4724,0.8843,0.2313,0.0,1.1156,9.9497,0.7629,3.2537,0.3086,0.0,3.5623
3000,1800,2035,0,4,1944.0,3888.0,9720000.0,9720000.0,4173.913,0.9315,0.0,0.0,0.0,0.0,1.2568,0.1192,0.0,1.376,0.9563,0.2501,0.0,1.2064,2.5825,0.713,3.2537,0.3086,0.0,3.5623
3000,1800,2036,1,5,2220.0,4440.0,11100000.0,11100000.0,5217.3913,0.851,5.8731,0.557,0.0,6.4301,1.4683,0.1392,0.0,1.6075,1.0206,0.267,0.0,1.2876,9.3252,0.6663,4.0672,0.3857,0.0,4.4529
3000,1800,2037,0,5,2496.0,4992.0,12480000.0,12480000.0,5217.3913,0.9568,0.0,0.0,0.0,0.0,1.3722,0.1301,0.0,1.5024,1.0724,0.2805,0.0,1.3529,2.8553,0.6227,4.0672,0.3857,0.0,4.4529
3000,1800,2038,1,6,2760.0,5520.0,13800000.0,13800000.0,6260.8696,0.881667,5.1298,0.4865,0.0,5.6163,1.5389,0.1459,0.0,1.6849,1.1083,0.2899,0.0,1.3982,8.6993,0.582,4.8806,0.4628,0.0,5.3434
3000,1800,2039,0,6,3024.0,6048.0,15120000.0,15120000.0,6260.8696,0.966,0.0,0.0,0.0,0.0,1.4383,0.1364,0.0,1.5747,1.1348,0.2969,0.0,1.4317,3.0064,0.5439,4.8806,0.4628,0.0,5.3434
3000,1800,2040,1,7,3300.0,6600.0,16500000.0,16500000.0,7304.3478,0.903571,4.4806,0.4249,0.0,4.9055,1.5682,0.1487,0.0,1.7169,1.1574,0.3028,0.0,1.4602,8.0825,0.5083,5.694,0.54,0.0,6.234
3000,1800,2041,0,7,3576.0,7152.0,17880000.0,17880000.0,7304.3478,0.979143,0.0,0.0,0.0,0.0,1.4656,0.139,0.0,1.6046,1.1721,0.3066,0.0,1.4788,3.0834,0.4751,5.694,0.54,0.0,6.234
3000,1800,2042,1,8,3840.0,7680.0,19200000.0,19200000.0,8347.8261,0.92,3.9135,0.3711,0.0,4.2846,1.5654,0.1485,0.0,1.7139,1.1763,0.3077,0.0,1.4841,7.4825,0.444,6.5075,0.6171,0.0,7.1246
3000,1800,2043,0,8,4104.0,8208.0,20520000.0,20520000.0,8347.8261,0.98325,0.0,0.0,0.0,0.0,1.463,0.1387,0.0,1.6017,1.175,0.3074,0.0,1.4823,3.084,0.415,6.5075,0.6171,0.0,7.1246
3000,1800,2044,1,9,4380.0,8760.0,21900000.0,21900000.0,9391.3043,0.932778,3.4182,0.3242,0.0,3.7424,1.5382,0.1459,0.0,1.6841,1.1719,0.3066,0.0,1.4785,6.9049,0.3878,7.3209,0.6943,0.0,8.0151
3000,1800,2045,0,9,4656.0,9312.0,23280000.0,23280000.0,9391.3043,0.991556,0.0,0.0,0.0,0.0,1.4376,0.1363,0.0,1.5739,1.1643,0.3046,0.0,1.4689,3.0427,0.3624,7.3209,0.6943,0.0,8.0151
3000,1800,2046,1,10,4920.0,9840.0,24600000.0,24600000.0,10434.7826,0.943,2.9856,0.2831,0.0,3.2687,1.4928,0.1416,0.0,1.6344,1.1498,0.3008,0.0,1.4506,6.3537,0.3387,8.1343,0.7714,0.0,8.9057
3000,1800,2047,0,10,5184.0,10368.0,25920000.0,25920000.0,10434.7826,0.9936,0.0,0.0,0.0,0.0,1.3951,0.1323,0.0,1.5274,1.1323,0.2962,0.0,1.4284,2.9559,0.3166,8.1343,0.7714,0.0,8.9057
3000,1800,2048,1,11,5460.0,10920.0,27300000.0,27300000.0,11478.2609,0.951364,2.6077,0.2473,0.0,2.855,1.4343,0.136,0.0,1.5703,1.1145,0.2915,0.0,1.4061,5.8314,0.2959,8.9477,0.8485,0.0,9.7963
3000,1800,2049,0,11,5736.0,11472.0,28680000.0,28680000.0,11478.2609,0.999455,0.0,0.0,0.0,0.0,1.3404,0.1271,0.0,1.4675,1.0943,0.2862,0.0,1.3805,2.8481,0.2765,8.9477,0.8485,0.0,9.7963
3000,1800,2050,1,12,6000.0,12000.0,30000000.0,30000000.0,12521.7391,0.958333,2.2777,0.216,0.0,2.4937,1.3666,0.1296,0.0,1.4962,1.0697,0.2798,0.0,1.3496,5.3395,0.2584,9.7612,0.9257,0.0,10.6869
3000,2000,2030,2,2,600.0,1200.0,3000000.0,3000000.0,2133.3333,0.5625,17.6279,1.7987,0.0,19.4266,0.8814,0.0899,0.0,0.9713,0.414,0.1083,0.0,0.5222,20.9202,1.0,1.6269,0.166,0.0,1.7929
3000,2000,2031,0,2,864.0,1728.0,4320000.0,4320000.0,2133.3333,0.81,0.0,0.0,0.0,0.0,0.8237,0.0841,0.0,0.9078,0.5571,0.1457,0.0,0.7028,1.6106,0.9346,1.6269,0.166,0.0,1.7929
